TweetID                Likely Language
442273529523093504     en
446574917996539904     es
447734130080776192     es
448566010124455936     es
445986276408578049     es
448848079954145280     es
447270186513870848     es
447016418744467456     es
448220359175995392     es
447836630075072512     es
446667261336883200     es
450688588272123904     es
448198345954439168     es
448337441087578112     es
447668217784586240     es
441366853303431168     es
443323805512265728     es
448196753725333504     es
443158401112371200     es
447128038351056897     pt
446338611592851456     es
441906561104248832     es
446577096060854272     es
450037015841869824     es
445318909034762240     es
448863987267301376     es
448785862583922689     es
445093858259795968     es
442429264429076480     es
441100887977893888     es
440819794657304576     es
448367650608250880     es
447854027796410369     es
445609796260352000     es
448591116380934145     es
445174996621877249     es
447447046782722048     es
449635111081082880     es
445798004470349824     ca
444755524010389504     es
448938401484767232     es
450700908457119744     es
443469269729558528     es
442752465122099201     es
442060996623212544     es
450025061488283649     es
442284769158914048     es
450761771402665984     es
441198639508381696     es
448151463236501504     pt
440510672078929920     es
450759120661250048     es
444957168329318401     es
444857616335122432     es
443395085984870401     es
444531686748221440     es
443508428800266240     es
443524122132623360     es
449300204303679489     es
450750145802821632     es
441210515055185920     es
442157767957413888     es
445035991557210112     es
441873528682721280     es
440903998003249152     es
445575764357173248     en
441493727228735488     es
445611633101246464     es
441589134009049088     es
445796752336379905     es
439658036693848064     es
441645582990716928     es
445784080886812672     es
441147485801947136     es
443428926548107264     es
444779141305753600     es
448404508394024960     es
440347272073981952     es
447536697082150912     es
443017030950989824     ca
445132706545160192     es
444952699792920576     es
446286548292866048     es
440908867413630976     en
447673880514428928     es
443852585834151936     es
443006754528690176     es
447858895244247040     es
447394769158041600     es
445688020038340608     es
448243583079165952     es
445444113396416512     es
443831327520227328     es
439880434886123520     es
445653467575910401     pt
447108479690735616     es
448492139039965184     es
440323681340751872     es
445483753239248896     es
444240097672957953     es
445150433167044608     es
442284267876655105     es
442690923643027457     pt
449544417595371520     es
450213547424092160     es
443312781195235328     es
448206660453294080     es
448687625780887552     eu
444224870977904640     es
441123501853147136     es
445148203370156032     es
445634299556282368     es
446699784125304832     es
443137602116648960     es
445657776984162304     es
441718509572464640     es
448975536313090049     es
450232562989142016     es
446315147678982144     es
449953406732730368     es
442228010335629312     es
439710668271673344     es
449185489128783872     es
443745148699439104     es
450081006453014530     pt
443146059926503425     es
447036809780817920     es
441182452355055616     es
449835555338350592     en
446297641211920384     es
447862746059898880     es
449268464335982593     es
442049946158923778     es
450271479536824320     es
445607435609591808     es
445246536952578048     es
446618578335588352     es
440631770359562241     es
444910858851078144     es
449992471599403008     es
448926754770812928     es
445160943212060672     es
440239996788682752     es
441344748323086336     es
443353189791068160     es
447404559460474880     es
440807348362174466     es
439840654861295616     es
440570081425125376     es
445823937608712192     es
443730790468571136     es
440958461703385089     es
450629815696392192     es
447901155763683328     es
443883179922186240     es
445924600678191104     es
439870393889726464     es
450743922533629952     es
443628590174056448     es
448757568954200064     es
442023678235398144     es
440255560081235969     es
439495706114789376     es
445995903888146432     es
439752871467569152     es
445637993148448768     es
447443066027532288     es
450346849778798592     es
449172977704513537     es
442307614375182336     es
450411572620722176     es
445139210845315072     es
439477690408927232     es
440875603139780608     es
443160578342006785     es
448468593689505792     es
448169081502695425     es
447747739640954880     es
441211173871304704     es
440678037408206848     es
449432066242129920     es
442791955102461952     es
446027425806581760     es
449639077055561728     es
440290558901506048     en
440994937710972928     es
445550965434089472     es
447238284801216512     es
441125714423971840     ca
446607562486857728     es
440164870026428416     es
439708581353750528     es
440649861483225088     es
450099151226028032     es
442289932401672192     es
447869954675994624     ca
439537577050509312     es
447743705941041153     es
444955749416841216     es
444807890864713729     es
443004499163348992     es
442493951317393408     es
443336680066793472     es
444829598405361664     es
443506471993892864     es
447133218463313921     es
448586055080755200     es
447680654168567808     es
441235146889768960     es
443465612615254016     es
442281060710481920     es
448060541639356416     es
445334175202426880     es
444395582413893632     es
444891164781838336     es
448146667477680128     es
447451031270854656     es
450477309590798336     es
447309066155872256     es
439900652198952960     es
448493998299430912     es
445103351706185728     es
440849034467868672     es
446949182428164096     es
447182193610473472     es
439648914908909568     es
445273056832139264     es
440328486595878913     es
447733125578510336     es
445611482743857152     es
440212211395346432     es
443818386779561984     es
443469171847102464     es
446014751186108417     es
441330862635089920     es
439845790887182336     es
443693392938430465     es
445600640228937729     es
446698592993296384     es
445352613178257408     es
440937730634051584     es
440072628355604480     es
440941220089827328     pt
443389223325143041     es
447357887493709825     es
440774356223148032     es
442248610911375360     es
445052287531384832     es
445679563755245568     es
444215479662825472     ca
440161719609196544     es
442280408798203904     es
440099999251443712     es
445614344290988033     es
448926231946600448     es
448552987376754689     es
448903633326055424     eu
447891960326807552     es
448927908766429184     es
441675669744144385     es
447828253957689344     es
442910369737342976     es
450517770602819584     es
445309427235966976     es
450088563519275008     es
441341542281003008     es
448199173339619328     es
445330674439176193     es
442039318795010048     es
446029263163383808     es
443303239631790080     en
447424428239245312     es
449592558524854272     es
448860234669641728     es
440488178919538689     es
446273681891659776     es
446787299335217153     es
446667250335223808     es
448574562545176577     es
449986782751645696     es
447468136514981888     es
441157938905100288     es
444126589039964160     es
445980907548450817     es
443500166746996736     es
444940319659143168     es
450394180461010944     es
443372095968673793     es
444987912103682048     es
444200603263459328     es
444746073471741952     eu
445335199514386432     es
441131971063058432     es
445358747750510592     es
448080857522532352     es
447468630427856896     es
450393495854133248     es
450377984290324480     es
449338263963467776     es
444221339122286592     es
444239400885846016     es
444151884514078720     es
440267356947087360     es
443080573649977344     es
444412789629939712     es
447104995801198592     es
445365821196742656     es
447373988097163264     es
449566746958372864     es
441377849363423232     es
445179050743853056     es
440068741272174592     es
443750614989012993     es
449784998259081216     es
449175825389473793     es
441015764636930048     es
439712701804470272     es
441983795039068161     es
449261281904959488     en
446169674808819712     es
440249044175425536     es
450426649721724928     es
440921813099761665     es
450614499465523202     es
444658473301970944     pt
439832280278646784     es
446020482333442049     es
440590150520025088     es
448606928365965312     es
445876247873462272     es
441616978726621184     es
446363714162528256     es
439491295896403969     es
450738078559522816     es
445722294175158272     es
449426708350128128     eu
445984693046247425     es
450563289182134272     es
443110800031772673     es
450606744675565568     ca
450421038938345472     es
444971802234994688     es
442732713045667840     es
450698542626373632     es
446828660822409216     en
450091887576514560     es
445656677812297729     es
444598288663453696     es
445859463749459968     es
449243311480766464     es
444925439262601216     es
445297222792785920     es
441139782044106752     es
440264151559340032     es
445956923926786048     es
448159287177912320     eu
444965472040415232     es
443484684811767808     es
444243805227999233     es
449306798248693760     es
447364097282416640     es
440626125245808641     es
450210062708260864     es
447257167981469696     es
443870357515403264     es
443035729644781568     pt
447853811114463232     es
446036605942648832     pt
449487423085752320     es
449236909899137024     es
448560000387264513     es
446405659383562240     es
446340436479987712     es
441685238545416192     es
448573206002413568     es
440206806523342849     eu
443747267812790272     es
441673208241344512     pt
450200388948746240     es
449982736934383616     es
450385184152891392     es
439701105476636672     eu
440173894897770496     es
448158044950892544     es
441691255970738176     es
445665965175734272     en
450379691451756544     es
442752689244737536     es
448715598663794688     en
444712283365969920     pt
446032959729324033     es
447780812633939968     es
450401771505332224     es
445826685112713216     es
448927871189651457     es
444246382237736960     es
441234361200164864     es
447832171659943936     es
442732799557398528     es
444259059714514944     es
447769239093772288     es
445188691548733440     es
446650794491006976     es
446786706109648896     es
448586748223045632     en
445333439009783808     pt
441172528162414592     es
447420080364986368     pt
440418769543127040     es
442981602130661376     es
447459642130841600     es
445484834040061952     es
447809690744139777     es
440039702234935296     es
440460071349133312     es
441567537822961664     es
447279483222253568     es
447710491570622464     ca
447157882631766016     es
448390102453342208     es
448550275939590144     es
445322088757612544     es
448224912415936512     es
444097583410335744     es
446773054082125824     es
441615420567875584     es
450011644543115264     es
449818063329067008     es
446884108573364224     es
439681625673465856     es
441909677488881664     en
449683632937267200     es
445682629502070785     es
439461631530397696     es
447022116597424128     es
443333931845562368     es
447877631992926209     es
444180911253618688     es
445269255614119936     ca
446773194054463489     es
450403455103168512     es
448188182447005696     es
441307447052214272     es
443775875776282625     es
446094931053273089     es
443837444598022144     es
444601165175848960     es
440246969798516736     es
448426110528024576     es
443444752466587648     es
447048964656095232     es
449460888903630848     pt
450304311533535232     es
442687485827907584     es
445213421722939393     es
449903406485094400     es
447817276914683904     es
442663575413600256     es
442068996750594049     es
440785735483129856     es
443658006837071872     es
446007297920466944     es
443499668178501632     es
443667469576966144     es
441649214482022400     es
443326309792747520     es
439406327400763392     es
444376904154763264     en
440169833255034880     es
440409727512870912     es
440883540285460480     es
441219152263806976     es
446391685355151360     es
449860895750234112     es
450036956873773056     es
439776927503884288     es
449562125309313024     es
440128997373276160     es
439821861695029248     es
448106944281452544     es
440109468287000577     es
450376292752691200     es
443019986203058176     es
445781646261104640     es
441335842427396096     es
449475482770501632     es
441965223780843520     es
447857924787167232     es
440090948983611392     es
447006171015434240     es
445667131464884225     es
440436823966613504     es
440501372891701248     es
441838828702425088     es
441002596745379840     es
445695616321339392     en
439795008133406723     es
440979885800951808     en
450012877924335616     es
444494309816291328     es
445493015512379392     es
447708645070233600     es
449994627761070080     es
448949023861649408     es
444201107506884609     es
439416295495577601     es
445117675338219520     es
447116391070842881     es
442206055742070784     es
439857139549761537     es
449864851280887808     es
440652161262039040     es
448108237452484608     es
450743811179028480     es
445999954394624000     es
448142445357056000     es
445272527649382400     es
448010760791556096     es
447094999482896384     es
448769528592596992     es
449473938805260288     es
450038457927479296     es
445332252881616897     es
439522940640841728     en
441348797810364416     es
447472504404443136     es
445692329941536768     es
448762093584805888     es
444233399721807872     es
448724724190023680     en
447421691879522304     es
446760876839014400     es
448092312087064576     es
441671439780175872     es
444425026159529984     es
449646876921708544     es
444174064211730433     es
450223739792527361     es
442845822494179328     es
450399258404192256     es
444255257158512640     es
440397018536890368     es
440052813444689920     es
448198421451927553     es
445581807447470081     es
440464703568224256     es
443129474184650752     es
449959210236002304     es
441531141368315904     es
450022131624345600     es
446767974557683712     es
439814622028496897     es
445248508363567105     es
450710053465915392     es
445855323069640704     es
441183853362053120     es
439388873282830336     es
444072356496302080     es
442573519080411136     es
447152071465517056     es
449868040369627136     es
449316015709884416     pt
445212545163739136     es
439895654727294976     es
444560440891547648     es
449662205240541184     ca
440963162242703360     es
441323260043886593     es
450104570069671937     es
445951435998785536     es
440426043519016960     en
446415336867635200     es
447287024031367168     es
449347102339260416     es
440368595286380544     es
445948625420832768     es
446716415597625344     es
439933893714903040     es
447982669532758016     es
448357049404235776     es
445684958682939393     es
448948607866396673     es
444110111611822080     es
449696318098006018     es
448940615108415488     es
446759582837538816     es
448221840469950464     es
443510057360441344     es
446332129975476224     es
447434725540777984     eu
440842188407451649     es
445022808188678144     es
443349408605044736     es
440651741143764992     es
448750163818213376     es
449209887676198912     es
442753315710173185     es
441711277300514817     es
439823403093344256     es
440186831989374976     es
446643251077193728     es
442115550442188800     es
442629345031757824     es
443662688531795968     ca
450295433970327552     es
441115072815828992     es
448543753582567424     es
444496652326699008     es
449881665574551552     es
444940903346872320     es
449582339845554176     es
440167418317766656     es
440515727079251969     es
444750102511779841     es
439859258369536000     es
446611773408677888     es
446762546776014848     es
445796751199715328     es
444067725317775360     es
441161471263637504     es
444828656314359808     es
446357309703200768     es
445220199118426112     es
449674390037606400     es
447448787796385792     es
446802969678610432     es
447711925439590400     es
449571005603000320     es
442794497530150912     es
448798685712089088     es
450209376432054272     es
439778318788079617     es
449328521270538241     es
444525564830183424     es
441940241793155073     es
447425886984601600     es
440310077522997248     es
442234283823210496     es
441564406267514881     eu
444921951065481217     es
447323037093085184     es
441187273099714560     es
446779522906869761     es
449144585949052928     es
450728158816653312     es
450725174338654208     en
448546444992331777     es
443800220871446529     es
447005810661797889     es
448113325399109632     eu
446017587454156800     es
440932589562773504     es
442835568343666688     es
442797097088479232     es
444226440461291521     es
448920173274071040     es
442415659621052416     es
446762434318336000     es
439935031893819392     es
444416143915499520     es
442598031050145792     eu
441244158049939456     es
445881645418418176     es
441902991616905216     es
446969373631459328     ca
444218823932391425     es
446655556208820224     pt
440254574222663680     es
447472517310328832     es
442968699071631360     es
446773116749225984     es
442455016528703488     en
444959524487966720     es
446590676692901888     es
439831925017292800     es
446958801145843712     es
443830528526278657     es
448207954576420864     es
443783202449391617     gl
443148109187932160     es
445695534087819266     es
445686419902963712     eu
448910763378626560     es
447850622680047616     es
440411837935661056     es
439677328185376768     es
449205700011769856     es
444381670696046592     es
439803309973856256     eu
446346126006816768     es
446655290625507328     es
449553584045441024     es
445181271422279681     en
449693710977335296     es
446768169261465600     es
444581658608828416     es
446385764415602689     eu
449335802062204928     es
441677254800994304     es
441939938041688065     es
441742561124691969     es
439694600534773760     es
447391968709345280     es
447779747259744256     es
446415596834803712     es
444263282774638594     es
450380786664239104     es
443371049858924544     es
443392986140139520     es
445649267118850048     es
449339917374849024     es
440840545062363136     en
442082434302353408     es
442961387544133632     eu
444991785635700736     es
449235062819926018     es
447104857359785984     es
446017572287549441     es
443834531054096384     es
446445548217065472     es
447481232109350913     es
445572347597434880     es
445187778876542976     es
448081746694008832     es
441498466255388672     en
440073050604986370     es
450714451415932930     es
442362938012487680     es
443050987893563392     es
447120999423942657     es
447014290323955713     es
442427413554003968     es
442593864424361985     es
448793413773975552     es
440134450786349057     en
446718675060789249     es
447455696893009920     es
449972208002424832     es
447537206455189504     es
440244914560204800     es
448704692072480768     es
444178131017277440     es
448504131066818560     es
448904452444291072     en
450213760578650112     es
439735075820019712     es
447096667331117056     pt
449478598832168960     es
450022240953044993     es
448580240387104768     es
443406362140499968     es
448829389372141568     es
441715294072217600     es
442818754251333632     en
442399954200690688     es
444500047745806336     es
443167317095383040     es
441759193784410113     es
447393328838246400     es
439895589955072000     es
447811312173993985     es
446770545523437570     es
447424916015841280     es
443377512681594880     es
441102442022051840     es
446673228837449728     es
450192774512775168     es
449212310931124225     es
448328614686511104     es
450727646276886528     es
440781315366199296     es
450640719221624832     es
447123053676605440     ca
446801768849375232     es
440693310907510784     es
448412138294767616     es
445306183222853632     en
442926288740044800     es
448545917634097153     es
446384842528522240     es
444214862873653248     es
441582503070294016     es
440752996310200320     es
444959752632934400     es
446788065160626176     es
440596645106180098     es
445635768330240000     en
447023850132623360     es
443562099915390977     es
447891390740307969     ca
449690984402935808     es
443621163974291456     es
450724515547725824     es
443418024927068160     es
442724722435194880     en
447513702305374209     es
446752646402437122     es
442711809641160704     es
448499144802725888     es
448182192347549696     es
439487412201586689     es
447416303369080832     es
447766975411142656     es
446775866623021056     es
447716037518442496     es
443136557676244992     es
450208550602952704     es
446939107663822848     es
440458569612550144     es
441966252173844480     es
443430876370964480     es
441170010598559744     es
445467690237693952     es
448212029703462912     es
450252022710026240     es
448383532533317632     es
440982302953201664     es
447025474225844224     es
446653147399065600     es
449834461535145984     es
444497161343221761     es
442690056722341888     es
440496525010284544     es
443840819137900544     es
441542671409373184     es
441200212888268800     es
449533810288652288     es
446367488599949312     es
444590360871055360     es
440629605444366336     es
440939497287868416     es
442105047112253440     es
446264343777533952     es
444214875712413696     es
449362813929402368     es
444234323458555904     es
444478907790950400     es
448214097835065345     es
441460748200722432     es
445278516171788288     es
443657652598738944     es
440279568377589760     es
450060163320643585     es
447846274751295489     es
444460921482928128     es
439537774413484032     es
444963686483251201     es
449267226886299648     es
440976784507416576     pt
449983014999973888     es
450627146357411840     es
447815071293788160     es
441684403493040129     es
443419393280991232     es
442654282341691392     es
449271562831937536     es
439512495167115264     es
449912299135201280     es
442355202906423296     es
443344161539125248     es
443176729197428736     es
446007037382901760     es
442779959699193857     es
441098690644951040     es
447877955566723072     es
444819030873214976     es
442788507497820161     es
450500942203748352     es
444201010475827200     en
450263684364124160     es
443290315290841088     es
445601107919007744     es
447728193806823424     es
442776412798582784     es
440532868381425664     es
449867809632567297     es
446636756268769280     es
441320324706336769     es
442348139069308928     es
445662695178911744     es
444531149604683776     es
445161901174300672     es
440791456207605760     es
447010048011960320     ca
444971369210839042     es
440882088032874496     es
440073073489088512     es
440061222957109248     es
441692548156116992     es
439790862315573248     es
447737292254638080     es
447358894797766657     es
447853382389465089     es
450225068015382528     es
443791717918343168     es
450062068046393344     es
446595836253057024     es
447441940767076352     es
445146439858257920     es
449860645220270081     es
444784716915703808     es
442888079997952000     es
450385567503904768     es
444263128088723456     es
442224622227185664     es
446254818760589312     es
446753334327009281     es
441513822592172033     es
441710458819837952     es
440177208452452352     es
447703473992527872     es
447020959657385985     es
445463783532929024     es
440205084735963136     es
449249132721745921     es
448439631210491904     es
443739731734835201     es
440607325372813312     es
439865660802613248     es
448927299812216832     es
443171223460380672     es
447831582783852544     es
448468227128311808     es
446606487461580800     es
440222818647560192     es
445239180067876864     es
446352823568310273     es
440976277869060096     es
449303852748382208     es
447815908086800384     es
441158495660826625     es
442804284712042496     es
440576013421260800     es
447470524856549376     es
439426424056061952     es
439930404049399808     es
450280528072433664     es
444084643982487552     en
444248145728638977     es
442408153695940608     es
450036429272653824     es
441847707905585152     es
444821263773888512     es
448212928479907840     es
441676477843922944     es
439462055461281793     es
440083941807378432     es
443879542420410369     es
447851536090406914     es
447630509737144320     es
443123611462021120     es
441026449706074112     es
440157304823250944     es
446418766138998784     es
449954223695077376     es
439725285689540608     es
441348362181554176     es
441706671992500225     es
444161532558344192     es
442634089913282561     es
448364801224622080     es
439833764957790208     es
440584824001404928     es
445804981548220416     es
440815786744373248     es
447364490724913153     es
441125703489454080     es
446752708381638656     es
446801390921613312     es
447448861486096384     es
447501613968920577     es
441537402793132032     es
441712590897831936     es
443806353199734784     es
447035571727503360     es
440724919446286338     es
447885954821664769     es
441935111706394624     es
443637147732832256     es
445224081936621569     es
443126884168372224     es
443501925330599936     es
443517417445400576     ca
442786427651497984     es
444109380502708224     es
440432024235806720     es
443848011593318401     es
445917425528504320     ca
448229389898358784     es
449626281672708096     es
449440843632742400     es
450765367573766144     pt
441480152510627840     es
447825708753362944     es
443483725071151104     es
439460882054406144     es
447691249949356032     es
448579223096393729     es
447843481483223040     es
442332836528668673     gl
441627731470848000     es
441304735778611200     es
449321268542992384     es
445644758208483328     es
448575607941902336     es
444131742950371328     es
446337739441852416     es
445892085389201408     es
441643716164747264     es
445163058097553408     es
442648439424548864     es
445210772306927616     es
442349625685839872     es
444995560249253888     es
442046893796102144     es
448208823791411201     es
447371599885647872     es
447178967788052480     es
443844121699307520     en
446769482011521024     es
444446090289741825     ca
446361437963694080     es
443042676716617728     es
440265496752295937     es
440151027334250496     es
443384237987987456     es
448174503114579969     es
446761672817270784     es
439438446898446336     es
442372998130335745     es
446778054892085248     es
439763326298759168     es
442772524116758528     es
450256140128256000     es
442322388156698624     es
441696678295658496     es
449581259728375808     es
450755848651177984     es
447786449417809921     es
442617839921676288     es
448212885198872576     es
444247157865189379     es
450007732914257920     es
446187025524592640     es
440945416981721088     es
450726246994182144     es
446749484543148032     es
444978053442469888     es
448107646986768384     es
446025156616798211     es
448948814465208320     es
440596210051604480     es
449678737433690112     es
447706089187184640     es
447756505543372800     ca
447110992070455296     es
450032924801662976     es
448553601502568448     es
441987992228757504     es
444261058052902912     es
448433312714219520     es
446633977701752832     es
448189041985720320     es
450316208739745792     es
447473117129342976     es
449312155754840064     es
439750336002408448     es
447388232293318656     es
447031216811036672     es
450617973854994432     es
439860350151053312     es
439944731561189377     es
446681854507511808     es
448244973402857472     es
441679458962259968     es
441895703334621184     es
441342530018639875     es
448840964883644416     es
440759832573149184     es
444970736567222272     es
447835939935903744     es
444089258283118592     en
448258752782041088     es
445312872684732416     es
444432905734217728     es
443860308944490497     es
446026749412114432     es
445195659910856704     es
442052645608763392     es
446773248676855808     es
448914058692268034     es
448207991549227008     es
442037797499969538     es
442327839367774208     es
439412009717993472     es
449932404593917952     es
450749667870273536     es
448152293461196800     es
442957289008660480     es
442251963741511680     es
439427005554380800     es
440064804032897024     es
450286726750404608     es
448197872123924480     es
447543366465884160     es
446409639299928064     es
439839332489510912     es
443482027342721024     es
446020455510855680     es
450229727257952256     es
448927347874746368     es
450755568337432576     es
445581335688921088     es
447751502577549312     ca
447203337533132800     es
449849119331586048     es
449963870174867457     es
445665588418199552     es
446560702988570624     es
440123778694414336     pt
445962753120174080     es
445818140849876992     es
446678211670573056     es
441875464274325504     es
450301684477333504     es
443134381696503808     es
446338944196968448     es
444242478074716160     es
447874550035148800     es
441532037800153088     es
446025719593046017     es
439681589644394496     es
449275702878437376     es
443294531992444928     es
450034308863229952     es
442783969663545344     es
445872902668578816     es
450403968334958593     es
443516787079274496     es
445161103484792832     es
448987251587174400     es
440347259927273472     es
450374661252329472     es
446376327802015744     es
439872204050681856     es
441298805015969792     es
440187022402396160     es
442092916086149120     es
444888742118313984     es
441985338656182272     es
441568217858056193     es
441252028170657792     es
440791631525318656     es
441575639293124608     es
448487773503492096     es
441869426892480512     es
443721774803738624     en
447497375201099777     es
442891016262393856     es
450181501783908353     es
450280159149821952     en
445685188107198464     es
441181339891798016     es
446431278804774912     es
443154564800581633     en
447510906143277057     es
450753477632094208     es
445825686499241984     es
446677679346298880     en
447064814712811520     en
443786579317112833     es
443735659405389825     es
450360907307425792     es
444134125919035392     es
444473211812851712     en
450299237855944705     es
448952191815278592     pt
443335146046251008     es
445543616220774400     es
443859861500354560     es
447842040106455042     ca
443460061403570176     pt
443841603233648640     pt
446997972862398464     es
445968907086868480     es
440829607710044161     es
442690895222419458     es
442304644233297920     es
444786688016281601     es
449864390788259840     es
450240700802953216     es
443666461366943745     es
447466803506462720     en
439725073889763328     es
449468114821206016     es
448110206409777152     es
440263641074778112     eu
444908414272274433     es
447748234933731328     es
446274579359858688     pt
449620155291947009     es
447676778476490752     es
444600048576655360     es
442299923862937600     es
444478538654445568     es
442051450286645248     pt
448778880841949184     es
444479050984488960     es
450375961037774849     es
442065605920059392     es
442626449871470592     es
444968313488408576     es
450725024715264002     es
445609548301467648     es
441968488069226496     es
442040366339211264     es
441698514465468416     es
440755788580409345     es
440766540385091584     es
445986668563423232     es
448946956598255616     es
443641296734146560     es
447989609449127936     es
450700755872526336     es
440864182746243072     es
444138193395675136     es
440155718231273472     es
441307980621828098     es
439455416280682496     es
444730203127152640     es
445504487747493888     es
449644735150714880     es
444795083700072448     es
450707644836495362     es
440273186777997312     es
448388388669108225     es
440886595160641536     es
447469097446830080     en
442409455087808512     es
440116513350385664     es
441010431579414528     es
445142640833859584     es
444119128828563456     es
449323597254127617     es
445164271400673280     es
442741777171509248     es
442006998050426880     es
442286691563606016     es
450576067267690496     es
440420872898502657     es
446209663475154944     es
447714485248458753     es
448551973558964224     es
445847843241467904     es
449139264274841601     es
445280278760947712     es
444949852867526657     es
447865732660207616     es
444610106429554689     es
440199292150878208     es
443053257926410242     es
441691550930968576     en
440280304272826368     es
443387528029425664     es
447604150499803136     es
450681912395583488     en
444230263275798529     es
446398800916389888     es
445967643225636864     es
444261119503241216     es
441125748309778432     es
447740677318012928     es
442630656284450816     es
444540133627678722     es
446213234400722944     pt
448952402423844864     es
449330422716329984     en
446667893707907072     es
444976870254444547     es
445185793330782208     es
449304945360388096     es
448501307436175360     pt
439498110776406016     es
440624289537331200     es
442434049546940416     es
440050797708320768     es
440755822294216704     es
449570432048693249     es
440496499773157376     es
449071810706169856     es
446199653584084992     ca
439404109452812288     es
443485936035573760     es
450598369023774720     es
440620984664850432     es
444824959278665728     es
450688904614936576     es
439907368521187328     es
439570005538009088     es
447835934244225025     es
447097528023281664     en
441730340256620545     es
449265760566018049     es
443250323147472896     es
446429752505937920     es
448230984384012289     es
447874876540739585     es
449561998674915328     pt
440100348263686144     es
440455410877607936     es
444802136107278336     es
440554686341709824     es
448950328793522176     es
444412378181279744     es
450752138118180864     es
446378633272492034     en
447851037958090754     es
449949708333899776     es
448820852076081152     es
448175832004313088     es
445956978188484608     ca
447391619156037633     es
445911506602184704     es
446536262321983488     es
447851362030989313     es
445910390502072321     es
440219876632711168     es
440271267485474816     es
447289920970043392     es
448550926266421248     es
443281500910657536     es
444216954841481217     es
449243018554798080     es
447000413439803392     es
440961113770168320     es
445301150792056833     es
444833090394136576     es
447682586694139904     es
440153008698306560     en
450351985221722112     en
443674548723273728     es
441358701619077120     es
444556799862390784     es
442991010931810304     es
447115722897235969     es
443915085485178880     pt
445829231206215680     es
440446756506333184     es
440876868775186432     es
441465798599901184     es
445542215432290304     en
444986340959350784     es
442239628184408065     es
441005973898268672     es
447466042194141185     es
441555276534386688     es
449293458914951168     es
450737846476103680     es
439553765776326656     es
445999670327009280     es
447475778020978689     es
449689658482753536     es
444249979503509504     es
442650499024973824     es
445242540783308801     es
443062586876379136     es
445212777851138048     es
439812464205910016     es
440599813894455296     es
439513867614683136     es
444265302847942656     es
445942582301163520     es
450226708567031808     es
445899544010969089     es
445277015793762304     es
449477996718870528     pt
441950838593163264     es
448754575076761600     es
445291410577981440     es
439764354951835648     es
446395342721134592     es
445834499692429313     es
445031769528877056     en
441876661852594177     pt
441654004079419392     en
440763412629696512     es
446642798654398464     es
445164415042998272     es
448166465142030336     es
444981793780150272     es
439659925036630016     es
449307271827570688     es
448514427093262336     pt
445816878460850176     es
443408419949907968     en
448260999012175872     es
446754168603422720     es
450280530484166656     es
449555325247840256     es
446421178442600449     es
444106581979189248     es
443651362237472768     es
441546170943672320     es
447273917104029696     es
443748234583093248     es
445262868414730241     es
448831282223808514     es
446947671262384128     es
443691039560597504     es
450380764417622016     es
445109754999091201     es
446933825374142464     es
440809438245830656     es
441679958390620160     es
444174310442536960     es
440135967215984640     es
441831957425848320     es
446766086487543808     es
447180875634319361     es
450026179299672064     es
443403650921422848     es
443039365573652480     es
440894824066334720     es
443836762180579328     es
449962287047393280     pt
449702562288381952     es
440515169157152768     es
449767287768485888     es
442375157123137537     es
442453546265751552     es
441285024923811840     es
445210135825494016     pt
448478143259893760     es
445684559158706176     es
445221426187206657     ca
448237210941534210     es
441930946347282432     es
448862066603196416     es
443487725094973440     es
443088417979895808     es
446747603242590208     es
442802398650970113     es
449679639045480448     es
441578285513072640     es
448960048648454144     es
450348267227066368     es
447891851576872962     es
446032458086383616     es
448166648458252288     ca
449847232217743360     ca
442062309209698304     pt
449200936326799360     es
445160071652466688     es
446702980679868416     es
443496177993261056     es
450383296003063808     es
444810388979580928     es
441308690197798912     es
449949029481586688     es
439748476273176577     es
448729140179775488     es
449274862843219968     es
440376119230230528     es
443668086412308480     es
442978972737888256     en
445148236731674624     es
442763241237012481     es
446814494011170816     es
440169939400290304     es
443859708274028544     es
441529880061440000     es
443085470323732480     es
440100749243334656     es
450753556711501824     es
445243511278149632     es
440849415830380544     es
449510426423087105     es
439578328895602688     es
441195204897681409     es
441170743800655872     es
440890042421379072     es
447366307437379584     pt
441204904699637760     es
450743640395378688     es
449477547433410560     es
442234518993641472     es
448789581153185792     es
448826686902390785     es
443291983801761792     es
450289560506077184     es
439450766596911104     es
443343235591966720     es
439939491697274880     es
444243591389777920     es
446646995433033728     es
441193922820587521     ca
447466873291292672     es
444781472109846529     es
441884327748833280     es
448524279697915906     es
447860959261245441     es
440620959381221376     es
447098838265118720     es
447008426867310592     ca
447874235273584640     es
443710599382716416     es
448472386414063617     es
442044913417715712     pt
444532225779200000     es
440882057569263616     es
449086956837031936     es
439457868157562880     en
443751068045176832     es
450725403049873408     es
441575420346241025     es
447724332249534464     es
441670153923989504     es
442380986543005696     es
440193795582599168     es
447130487589715968     es
449580069137440768     es
442825350608076800     es
439723315507515392     es
450751753940893696     es
440879654732181504     es
441612070854066176     es
442990015443128320     es
444218499070984192     es
439855922559844352     es
447424363399512064     es
440948173323141120     ca
440541598653640704     es
448284751280226304     es
444954695225077760     es
447996399473676288     es
440223682192216064     es
444527012909416448     es
440249337713410048     pt
450548029071032320     es
440641823762292736     es
441207762564177922     en
447735783563481088     es
448934430439395328     es
440597122048856064     es
440755798923550720     es
